query_id,query,search_term,qid,label,description
566698,好望角照相星表,好望角照相星表,Q2937249,好望角照相星表,astronomical catalogue
567176,狄布開步,狄布開步,Q1156570,狄布開步,Levantine folk dance and music genre
568898,绝热膨胀,绝热膨胀,Q2001317,绝热膨胀,thermodynamic process
570044,捲舌音,捲舌音,Q267753,捲舌音,type of consonant articulation
573289,水田山葵,水田山葵,Q287166,水田山葵,日本女聲優
573324,利沃夫-桑多梅日攻勢,利沃夫-桑多梅日攻勢,Q313748,利沃夫-桑多梅日攻勢,military offensive that lasted from 13 July 1944 – 29 August 1944
573626,阿爾及利亞國家足球隊,阿爾及利亞國家足球隊,Q181903,阿爾及利亞國家足球隊,球队
575389,第四世达赖喇嘛,第四世达赖喇嘛,Q25255,第四世达赖喇嘛,4th Dalai Lama of Tibet (1589-1616)
574718,蒸發散,蒸發散,Q828158,蒸發散,biophysicogeochemical process
576528,夏雪宜,夏雪宜,Q10932217,夏雪宜,
574292,旧东方,旧东方,Q7083892,旧东方,Residence hall at the University of North Carolina at Chapel Hill (USA)
575876,愛拉與穴熊族,愛拉與穴熊族,Q2328959,愛拉與穴熊族,1980 novel by Jean M. Auel
573657,伊贝维尔堂区 (路易斯安那州),伊贝维尔堂区 (路易斯安那州),Q504350,伊贝维尔堂区 (路易斯安那州),"parish in Louisiana, United States"
576225,格林縣 (喬治亞州) (1777年),格林縣 (喬治亞州) (1777年),,,
573874,和宜合,和宜合,Q7250525,和宜合,Village and area of Hong Kong
576673,博美,博美,,,
576679,项链,项链,Q189299,项链,article of jewellery
577607,筒井康隆,筒井康隆,Q719250,筒井康隆,"Japanese novelist, science fiction author, and actor"
578457,澳門二星級酒店,澳門二星級酒店,Q15925050,澳門二星級酒店,
578841,嵌入 (化學),嵌入 (化學),,,
579345,1978-79 NBA赛季,1978-79 NBA赛季,Q2067270,1978-79 NBA赛季,sports season
582422,保罗·卡勒,保罗·卡勒,Q73093,保罗·卡勒,研究者
578874,伊拉克武装革命抵抗组织,伊拉克武装革命抵抗组织,Q6067975,伊拉克武装革命抵抗组织,
582142,沖繩電視台,沖繩電視台,Q843578,沖繩電視台,"television station in Okinawa Prefecture, Japan"
579044,M67手榴彈,M67手榴彈,Q1850450,M67手榴彈,hand grenade
582001,江山萬里情,江山萬里情,Q11134339,江山萬里情,
581687,王紹安,王紹安,Q9057196,王紹安,Taiwanese swimmer
584541,罗京,罗京,Q702569,罗京,原中国中央电视台新闻播音员
585106,鐵皮,鐵皮,,,
585462,維真神學院,維真神學院,Q1807916,維真神學院,"graduate school of Christian Studies in Vancouver, British Columbia"
580643,莫勒爾縣 (內布拉斯加州),莫勒爾縣 (內布拉斯加州),,,
585771,分子生物學史,分子生物學史,Q866982,分子生物學史,aspect of history
587907,哈普托獸屬,哈普托獸屬,Q631703,哈普托獸屬,extinct genus of basal sphenacodont
588867,雕齒甲龍,雕齒甲龍,Q522942,雕齒甲龍,genus of reptiles (fossil)
588695,澳大利亚君主,澳大利亚君主,Q669459,澳大利亚君主,国家元首
586330,黄碧仁,黄碧仁,Q5925452,黄碧仁,新加坡女演员
589015,太平洋板塊,太平洋板塊,Q205411,太平洋板塊,地球板块
587828,古角龍科,古角龍科,Q3496310,古角龍科,family of reptiles (fossil)
589941,溜山,溜山,Q10396104,溜山,
589287,國家首都轄區,國家首都轄區,Q1249481,國家首都轄區,region in India
589894,南砺市,南砺市,Q646805,南砺市,位於日本富山縣西南部的行政區劃
591431,橫龍,橫龍,Q11122347,橫龍,
586379,元興寺,元興寺,Q1203099,元興寺,"Buddhist temple in Nara Prefecture, Japan"
592243,俄羅斯空降軍,俄羅斯空降軍,Q977436,俄羅斯空降軍,俄国军种
592761,熱河翼龍,熱河翼龍,Q2924821,熱河翼龍,genus of reptiles (fossil)
594339,西區 (新潟市),西區 (新潟市),,,
594917,能美郡,能美郡,Q1130973,能美郡,位於日本石川縣南部的郡
592055,馬修·梅瑟生,馬修·梅瑟生,Q261276,馬修·梅瑟生,American geneticist and molecular biologist
593354,爆裂戰士戰藍寶,爆裂戰士戰藍寶,Q2444911,爆裂戰士戰藍寶,Japanese anime television series
594021,粟島浦村,粟島浦村,Q581708,粟島浦村,日本新潟縣岩船郡的村
595185,三宅支廳,三宅支廳,Q1189992,三宅支廳,"subprefecture of Tokyo Metropolis, Japan"
594920,中能登町,中能登町,Q1349436,中能登町,位於日本石川縣北部的行政區劃
595542,埃德温·麦克米伦,埃德温·麦克米伦,Q19009,埃德温·麦克米伦,美国化学家（1907－1991）
595405,宋智愛,宋智愛,Q9128359,宋智愛,Taiwanese actress
595786,因提夫二世,因提夫二世,Q313869,因提夫二世,Egyptian Pharaoh
595911,韮崎市,韮崎市,Q290326,韮崎市,日本山梨縣的市
596264,下田市,下田市,Q653402,下田市,日本靜岡縣市
597642,羅理基博士大馬路,羅理基博士大馬路,Q15283387,羅理基博士大馬路,澳門新口岸北部的道路
596436,铁岭卫,铁岭卫,Q16169360,铁岭卫,
598537,北果洲,北果洲,Q10903121,北果洲,"island in Hong Kong, People's Republic of China"
598747,二次规划,二次规划,Q290117,二次规划,solving an optimization problem with a quadratic objective function
600695,颞骨,颞骨,Q16313,颞骨,"bones situated at the sides and base of the skull, and lateral to the temporal lobes of the cerebrum"
598866,巴黎大皇宫,巴黎大皇宫,Q457318,巴黎大皇宫,法国巴黎建筑
600487,Wii發售日列表,Wii發售日列表,Q988160,Wii發售日列表,维基媒体列表条目
596026,磁湖,磁湖,Q16936051,磁湖,中华人民共和国湖泊
600951,络合滴定,络合滴定,Q18426314,络合滴定,used to determine total hardness of water
597094,二宮城光,二宮城光,Q562887,二宮城光,日本全接触空手道高手，圆心会馆创始人
601018,2008年夏季奧林匹克運動會開幕式,2008年夏季奧林匹克運動會開幕式,Q1077302,2008年夏季奧林匹克運動會開幕式,ceremony held at the Beijing National Stadium
601261,1914年世界大賽,1914年世界大賽,Q4559915,1914年世界大賽,1914 Major League Baseball championship series
602642,吉姆·吉尔摩,吉姆·吉尔摩,Q705472,吉姆·吉尔摩,American politician and former Governor of Virginia
602471,查拳,查拳,Q2609735,查拳,Chinese martial art
602664,近藤周助,近藤周助,Q11638745,近藤周助,
605176,銀色鑽石,銀色鑽石,Q987916,銀色鑽石,Japanese manga series
604802,何塞·菲格罗亚·阿尔科塔,何塞·菲格罗亚·阿尔科塔,Q442729,何塞·菲格罗亚·阿尔科塔,former President of Argentina (1860-1931)
605886,M29 (疏散星團),M29 (疏散星團),,,
605212,雙聖樹,雙聖樹,Q746728,雙聖樹,group of fictional trees from J.R.R. Tolkien's legendarium
606104,泰坦巨龍屬,泰坦巨龍屬,Q131547,泰坦巨龍屬,genus of reptiles (fossil)
604236,福佳白啤酒,福佳白啤酒,Q1134872,福佳白啤酒,比利时啤酒品牌
606815,养姓,养姓,,,
607255,华金·巴拉格尔,华金·巴拉格尔,Q147989,华金·巴拉格尔,多米尼加政治人物（1906—2002）
608668,内卡-奥登瓦尔德县,内卡-奥登瓦尔德县,,,
608032,诺基亚N71,诺基亚N71,,,
610443,克里斯蒂安·冯·厄棱费尔,克里斯蒂安·冯·厄棱费尔,Q78603,克里斯蒂安·冯·厄棱费尔,Austrian philosopher (1859-1932)
608909,山地-多瑙县,山地-多瑙县,Q8221,山地-多瑙县,"district in Baden-Württemberg, Germany"
609206,東法蘭克王國,東法蘭克王國,Q153080,東法蘭克王國,843-962年歐洲國家
610702,莫斯科多莫杰多沃机场,莫斯科多莫杰多沃机场,,,
610164,空軍航空技術學院,空軍航空技術學院,Q11597545,空軍航空技術學院,academic institution in Taiwan
610358,五朵金花,五朵金花,Q10881891,五朵金花,1959年中国大陆电影
607785,和菓子,和菓子,Q1063096,和菓子,日本料理
610883,裡冷林道,裡冷林道,Q16929327,裡冷林道,
611259,台灣舞蹈,台灣舞蹈,Q10915674,台灣舞蹈,舞蹈種類
611758,滨海新区,滨海新区,Q708605,滨海新区,中國天津市的市轄區
611823,貝里亞期,貝里亞期,,,
611976,大鵬灣國家風景區,大鵬灣國家風景區,Q10938650,大鵬灣國家風景區,
613056,夜 (卡夫卡),夜 (卡夫卡),,,
612443,07th Expansion,07th Expansion,Q161223,07th Expansion,Japanese dōjin circle
613109,1931年臺灣,1931年臺灣,Q15938539,1931年臺灣,list of events
614223,你往何處去,你往何處去,Q335315,你往何處去,波蘭小說
614210,何超雲,何超雲,Q19854679,何超雲,
614249,新福利 (消歧義),新福利 (消歧義),Q11083920,新福利 (消歧義),维基媒体消歧义页
615020,哥倫·史坦高夫斯基,哥倫·史坦高夫斯基,Q4439468,哥倫·史坦高夫斯基,Macedonian footballer
614994,瓦螨,瓦螨,Q48564,瓦螨,一种节肢动物
613756,明月照尖東,明月照尖東,Q8028096,明月照尖東,2003 film
615222,牛耕式轉行書寫法,牛耕式轉行書寫法,Q194233,牛耕式轉行書寫法,由左至右、由右至左交替進行之書寫方向
615299,風將,風將,Q11665465,風將,
615500,三林環球,三林環球,Q10866166,三林環球,
616330,巨板龍屬,巨板龍屬,Q132773,巨板龍屬,genus of reptiles (fossil)
616424,库瑟尔县,库瑟尔县,,,
617466,尤利西斯·摩爾,尤利西斯·摩爾,Q1196089,尤利西斯·摩爾,novel series by Pierdomenico Baccalario
617769,谢淑丽,谢淑丽,Q7648392,谢淑丽,American academic
617456,工尺谱,工尺谱,Q1040480,工尺谱,Chinese music classical notation system
619571,鹿島市,鹿島市,Q684494,鹿島市,日本佐賀縣的市
616096,有益生物,有益生物,Q1936487,有益生物,organism that is beneficial for human activity
616125,群眾專政,群眾專政,Q17034060,群眾專政,
619634,保罗·弗里德里希 (梅克伦堡-什未林),保罗·弗里德里希 (梅克伦堡-什未林),,,
618720,崇仁醫護管理專科學校,崇仁醫護管理專科學校,Q11052618,崇仁醫護管理專科學校,junior college in Taiwan
620144,成大吉,成大吉,Q10296919,成大吉,
620196,異鄉人,異鄉人,,,
621904,北關東工業地域,北關東工業地域,,,
621478,保罗·海泽,保罗·海泽,Q76487,保罗·海泽,German writer
621384,小笠原長時,小笠原長時,Q907127,小笠原長時,daimyo
622125,切斯特,切斯特,Q170263,切斯特,英格兰城市
622160,核原料,核原料,Q11110887,核原料,
621303,廖运周,廖运周,Q8296648,廖运周,
622583,克勞德·史特萊夫,克勞德·史特萊夫,Q1798592,克勞德·史特萊夫,最終幻想VII主人公
622818,雅基馬,雅基馬,,,
623354,東京六大學棒球聯盟,東京六大學棒球聯盟,Q647274,東京六大學棒球聯盟,intercollegiate baseball league that features six prominent universities in the Tokyo area
623493,派克峰國際爬山賽,派克峰國際爬山賽,Q2092059,派克峰國際爬山賽,"motorsport hillclimb race in Pikes Peak, United States"
625269,奧爾比亞-坦皮奧省,奧爾比亞-坦皮奧省,,,
625439,格羅塞托省,格羅塞托省,Q16185,格羅塞托省,意大利托斯卡纳大区省份
625835,韦拉-迈斯讷县,韦拉-迈斯讷县,Q7896,韦拉-迈斯讷县,"district in Hesse, Germany"
628289,奥乐齐超市,奥乐齐超市,,,
627667,豐鎮戰鬥,豐鎮戰鬥,Q17038409,豐鎮戰鬥,
627764,馀眛,馀眛,Q6121470,馀眛,"King of Wu, rule 543–527 BC"
628524,員辨郡,員辨郡,Q1131499,員辨郡,位於日本三重縣北部的郡
628766,元謀龍屬,元謀龍屬,Q139201,元謀龍屬,genus of reptiles (fossil)
627601,謝爾登·阿德爾森,謝爾登·阿德爾森,Q319137,謝爾登·阿德爾森,American businessman and philanthropist
629066,飛島村,飛島村,Q1203952,飛島村,位於日本愛知縣西部的行政區劃
629573,Vz. 59通用機槍,Vz. 59通用機槍,Q548744,Vz. 59通用機槍,general-purpose machine gun
629604,後免車站,後免車站,Q900981,後免車站,"railway station in Nankoku, Kochi prefecture, Japan"
628341,綠景（中國）地產,綠景（中國）地產,,,
626549,狂人日记,狂人日记,,,
630244,丹尼斯·韋斯,丹尼斯·韋斯,Q326438,丹尼斯·韋斯,English football player and manager (born 1966)
630671,复兴门 (北京),复兴门 (北京),,,
631250,小鬚鯨,小鬚鯨,,,
631755,艾夏赫-弗里德贝格县,艾夏赫-弗里德贝格县,,,
631075,索馬利貓,索馬利貓,Q42715,索馬利貓,cat breed
631791,OGLE-TR-56 b,OGLE-TR-56 b,Q4045598,OGLE-TR-56 b,太陽系外行星
631900,A大調,A大調,Q277793,A大調,调性
631832,强关联,强关联,Q7624687,强关联,materials with electrical properties that cannot be explained by non-interacting entities
632235,小谷村,小谷村,Q1204497,小谷村,日本長野縣的村
632197,省水效率,省水效率,Q7973495,省水效率,gallons per capita per day
632454,提帕萨省,提帕萨省,Q235814,提帕萨省,阿尔及利亚省份
632741,波莫纳 (加利福尼亚州),波莫纳 (加利福尼亚州),,,
633410,秋山準,秋山準,Q994823,秋山準,Japanese professional wrestler
632991,2007年10月,2007年10月,Q236732,2007年10月,格里历月
634642,普罗科匹厄斯,普罗科匹厄斯,Q186153,普罗科匹厄斯,東羅馬帝國史家
635553,韦瑟尔县,韦瑟尔县,,,
635169,奥林匹亚科斯,奥林匹亚科斯,,,
636202,林佑星,林佑星,Q9217417,林佑星,
637774,苏博蒂察,苏博蒂察,Q170287,苏博蒂察,塞尔维亚城市
636425,庫爾斯沙嘴,庫爾斯沙嘴,Q5595,庫爾斯沙嘴,dune spit in Lithuania and Russia
635259,毒素,毒素,Q184651,毒素,"poisonous substance produced by an organism (prokaryot, plant, fungus, animal, ...)"
638169,辻谷耕史,辻谷耕史,Q305175,辻谷耕史,"Japanese actor, voice actor, narrator and director of audiography"
639794,杏花村,杏花村,Q13681254,杏花村,village in China
639697,弗兰肯塔尔,弗兰肯塔尔,Q6905,弗兰肯塔尔,"town in Rhineland-Palatinate, Germany"
642466,汪明欣,汪明欣,Q3925460,汪明欣,香港作家
642260,烏茲別克斯坦國旗,烏茲別克斯坦國旗,Q483774,烏茲別克斯坦國旗,旗幟
643540,學苑,學苑,,,
643839,奥尔良大学,奥尔良大学,Q13334,奥尔良大学,1966年建立、位于法国奥尔良的大学
644157,一頁書,一頁書,Q10864111,一頁書,
644544,法蘭西斯·杜德,法蘭西斯·杜德,Q5480744,法蘭西斯·杜德,American brigadier general (1899–1973)
647105,公民纲领,公民纲领,,,
648243,吉米·罗杰斯 (篮球教练),吉米·罗杰斯 (篮球教练),,,
644876,上北山村,上北山村,Q1203167,上北山村,位於日本奈良縣南部吉野地區的行政區劃
648318,松岡昌宏,松岡昌宏,Q1057744,松岡昌宏,日本男演員
648340,下北郡,下北郡,Q1205572,下北郡,"district in Aomori prefecture, Japan"
643736,韓毓霞,韓毓霞,Q8260557,韓毓霞,
648762,大青龙汤,大青龙汤,Q10938494,大青龙汤,
648811,胡安·拉蒙·希梅内斯,胡安·拉蒙·希梅内斯,Q131318,胡安·拉蒙·希梅内斯,Spanish poet
648908,吉庇路,吉庇路,Q10917145,吉庇路,
649427,罗莎琳·萨斯曼·耶洛,罗莎琳·萨斯曼·耶洛,Q107402,罗莎琳·萨斯曼·耶洛,American medical physicist (1921-2011)
649913,罗清泉,罗清泉,Q702575,罗清泉,Chinese politician
650048,陳世斌,陳世斌,Q8928786,陳世斌,Taiwanese baseball player
650514,住之江區,住之江區,Q985711,住之江區,日本大阪府大阪市的行政區
649766,李輝香,李輝香,Q98918,李輝香,韓國女演員
649846,四苯甲烷,四苯甲烷,Q420710,四苯甲烷,chemical compound
650547,朴容夏,朴容夏,Q483277,朴容夏,"actor, singer (1977-2010)"
650604,馬部,馬部,Q294290,馬部,漢字部首
651125,赤,赤,,,
651414,清水混凝土,清水混凝土,Q697394,清水混凝土,unfinished concrete
652424,圓規 (消歧義),圓規 (消歧義),Q16033295,圓規 (消歧義),维基媒体消歧义页
652699,戴尔·戴维斯,戴尔·戴维斯,Q1327649,戴尔·戴维斯,美国篮球运动员
652883,GUNDAM激鬥年代記,GUNDAM激鬥年代記,Q3120823,GUNDAM激鬥年代記,2007 video game
654269,四國新幹線,四國新幹線,Q10924621,四國新幹線,
655056,割腕,割腕,Q8193224,割腕,
655685,阿爾瓦羅·科洛姆,阿爾瓦羅·科洛姆,Q250924,阿爾瓦羅·科洛姆,President of Guatemala (2008-2012)
