id,type,label-zh,label-zh-hans,label-zh-cn,label-zh-tw,label-yue,label-kk,label-en,description-zh,description-zh-hans,description-zh-cn,description-zh-tw,description-yue,description-en,alias-zh,alias-en,zhwiki,zh_yuewiki,kkwiki,enwiki,alias-kk,description-kk
Q2151,item,1月2日,1月2日,1月2日,1月2日,1月2號,2 қаңтар,January 2,日期,日期,日期,日期,日子,day of the year,一月二日,"2 January, January 2nd, 2nd of January, Jan 2",https://zh.wikipedia.org/wiki/1月2日,https://zh-yue.wikipedia.org/wiki/1月2號,https://kk.wikipedia.org/wiki/2 қаңтар,https://en.wikipedia.org/wiki/January 2,,
Q2165,item,1922年,1922年,1922年,1922年,1922年,1922 жыл,1922,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1922年,https://zh-yue.wikipedia.org/wiki/1922年,https://kk.wikipedia.org/wiki/1922 жыл,https://en.wikipedia.org/wiki/1922,,
Q2174,item,纳里扬马尔,纳里扬马尔,纳里扬马尔,纳里扬马尔,納里揚馬爾,,Naryan-Mar,涅涅茨自治区的首府,俄罗斯城镇,,,,city in the north of Russia,,,https://zh.wikipedia.org/wiki/纳里扬马尔,https://zh-yue.wikipedia.org/wiki/納里揚馬爾,,https://en.wikipedia.org/wiki/Naryan-Mar,,
Q2185,item,乔治·蓬皮杜,,乔治·蓬皮杜,,龐比度,Жорж Помпиду,Georges Pompidou,第19任法國總統,,法国第19任总统 (1911-1974),,,President of France from 1969 to 1974,,Georges Jean Raymond Pompidou,https://zh.wikipedia.org/wiki/乔治·蓬皮杜,https://zh-yue.wikipedia.org/wiki/龐比度,https://kk.wikipedia.org/wiki/Жорж Помпиду,https://en.wikipedia.org/wiki/Georges Pompidou,,
Q2190,item,科吕什,科吕什,科吕什,,,,Coluche,,,,,,French comedian and actor (1944-1986),,"Michel Gérard Joseph Colucci, Michel Gerard Joseph Colucci",,,,https://en.wikipedia.org/wiki/Coluche,,
Q2192,item,图形交换格式,,,,GIF,,GIF,位图图像文件格式的家族,,,,,bitmap image file format family,"图像交换格式, 图像互换格式格式",".gif, CompuServe GIF, Graphics Interchange Format",https://zh.wikipedia.org/wiki/GIF,https://zh-yue.wikipedia.org/wiki/GIF,,https://en.wikipedia.org/wiki/GIF,,
Q2205,item,,阿里卡,,,,,Iriga,,,,,,city of the Philippines in the province of Camarines Sur,,"Iriga City, City of Iriga, Iriga, Camarines Sur",,,,https://en.wikipedia.org/wiki/Iriga,,
Q2207,item,那牙,,,,,,Naga,,,,,,city of the Philippines in the province of Camarines Sur,"納加 (南甘馬粦省), 那牙市","New Caceres, Naga City, City of Naga, Naga, Camarines Sur",https://zh.wikipedia.org/wiki/那牙市 (南甘马仁省),,,"https://en.wikipedia.org/wiki/Naga, Camarines Sur",,
Q2217,item,上霍斯皮西奧,上霍斯皮西奥,,,,,Alto Hospicio,,,,,,Chilean municipality and commune,,,https://zh.wikipedia.org/wiki/上霍斯皮西奧,,,https://en.wikipedia.org/wiki/Alto Hospicio,,
Q2229,item,尼瑟達爾,尼瑟达尔,,,,,Nissedal,,位于挪威泰勒马克郡的自治区,,,,"municipality in Vestfold og Telemark county, Norway",,,https://zh.wikipedia.org/wiki/尼瑟達爾,,,https://en.wikipedia.org/wiki/Nissedal,,
Q2230,item,朗根岑,朗根岑,朗根岑,,,,Langenzenn,德国巴伐利亚州市镇,德国巴伐利亚州市镇,德国巴伐利亚州市镇,,,"municipality in the district of Fürth, in Bavaria, Germany",,,https://zh.wikipedia.org/wiki/朗根岑,,,https://en.wikipedia.org/wiki/Langenzenn,,
Q2236,item,賽爾尤爾,赛尔尤尔,,,,,Seljord,,,,,,"municipality in Vestfold og Telemark county, Norway",,,https://zh.wikipedia.org/wiki/賽爾尤爾,,,https://en.wikipedia.org/wiki/Seljord,,
Q2238,item,1月9日,1月9日,1月9日,1月9日,1月9號,9 қаңтар,January 9,日期,日期,日期,日期,日子,day of the year,一月九日,"9 January, January 9th, 9th of January, Jan 9",https://zh.wikipedia.org/wiki/1月9日,https://zh-yue.wikipedia.org/wiki/1月9號,https://kk.wikipedia.org/wiki/9 қаңтар,https://en.wikipedia.org/wiki/January 9,,
Q2239,item,孔恩斯靈比,孔恩斯灵比,孔恩斯灵比,,,,Kongens Lyngby,,,,,,"suburb of Copenhagen, Denmark","林比, 灵比, 孔恩斯灵比","Lyngby, Kgs. Lyngby",,,,https://en.wikipedia.org/wiki/Kongens Lyngby,,
Q2241,item,托克,,,,,,Tokke Municipality,,,,,,"municipality in Vestfold og Telemark county, Norway",,,https://zh.wikipedia.org/wiki/托克,,,https://en.wikipedia.org/wiki/Tokke,,
Q2243,item,1月10日,1月10日,1月10日,1月10日,1月10號,10 қаңтар,January 10,日期,日期,日期,日期,日子,day of the year,一月十日,"10 January, January 10th, 10th of January, Jan 10",https://zh.wikipedia.org/wiki/1月10日,https://zh-yue.wikipedia.org/wiki/1月10號,https://kk.wikipedia.org/wiki/10 қаңтар,https://en.wikipedia.org/wiki/January 10,,
Q2255,item,1月13日,1月13日,1月13日,1月13日,1月13號,13 қаңтар,January 13,日期,日期,日期,日期,日子,day of the year,一月十三日,"13 January, January 13th, 13th of January, Jan 13",https://zh.wikipedia.org/wiki/1月13日,https://zh-yue.wikipedia.org/wiki/1月13號,https://kk.wikipedia.org/wiki/13 қаңтар,https://en.wikipedia.org/wiki/January 13,,
Q2264,item,1月17日,1月17日,1月17日,1月17日,1月17號,17 қаңтар,January 17,日期,日期,日期,日期,日子,day of the year,一月十七日,"17 January, January 17th, 17th of January, Jan 17",https://zh.wikipedia.org/wiki/1月17日,https://zh-yue.wikipedia.org/wiki/1月17號,https://kk.wikipedia.org/wiki/17 қаңтар,https://en.wikipedia.org/wiki/January 17,,
Q2272,item,希恩,希恩,希恩,,,,Skien,挪威市镇,,,,,"municipality in Telemark county, Norway",,"Skien kommune, Skien Municipality",https://zh.wikipedia.org/wiki/希恩,,,https://en.wikipedia.org/wiki/Skien,,
Q2276,item,1月23日,1月23日,1月23日,1月23日,1月23號,23 қаңтар,January 23,日期,日期,日期,日期,日子,day of the year,一月二十三日,"23 January, January 23rd, 23rd of January, Jan 23",https://zh.wikipedia.org/wiki/1月23日,https://zh-yue.wikipedia.org/wiki/1月23號,https://kk.wikipedia.org/wiki/23 қаңтар,https://en.wikipedia.org/wiki/January 23,,
Q2281,item,索倫,,,,索倫,,Sauron,托尔金的《指环王》里的主要对手——指环王索隆,托尔金的小说《魔戒》中的人物,,,,fictional character from J.R.R. Tolkien's legendarium,索隆,"Gorthaur, Annatar, Mairon, Artano, Aulendil, Necromancer, Lord of the Rings",https://zh.wikipedia.org/wiki/索倫 (魔戒),https://zh-yue.wikipedia.org/wiki/索倫,,https://en.wikipedia.org/wiki/Sauron,,
Q2294,item,質子,质子,,,質子,Протон,proton,,带+1个基本电荷的亚原子粒子,,,,subatomic particle with positive charge,,"p, ¹H⁺, 1H+",https://zh.wikipedia.org/wiki/質子,https://zh-yue.wikipedia.org/wiki/質子,https://kk.wikipedia.org/wiki/Протон,https://en.wikipedia.org/wiki/Proton,,
Q2301,item,12月8日,12月8日,12月8日,12月8日,12月8號,8 желтоқсан,December 8,日期,日期,日期,日期,日子,day of the year,十二月八日,"8 December, December 8th, 8th of December, Dec 8",https://zh.wikipedia.org/wiki/12月8日,https://zh-yue.wikipedia.org/wiki/12月8號,https://kk.wikipedia.org/wiki/8 желтоқсан,https://en.wikipedia.org/wiki/December 8,,
Q2319,item,2月5日,2月5日,2月5日,2月5日,2月5號,5 ақпан,February 5,日期,日期,日期,日期,日子,day of the year,二月五日,"5 February, February 5th, 5th of February, Feb 5",https://zh.wikipedia.org/wiki/2月5日,https://zh-yue.wikipedia.org/wiki/2月5號,https://kk.wikipedia.org/wiki/5 ақпан,https://en.wikipedia.org/wiki/February 5,,
Q2336,item,2月12日,2月12日,2月12日,2月12日,2月12號,12 ақпан,February 12,日期,日期,日期,日期,日子,day of the year,二月十二日,"12 February, February 12th, 12th of February, Feb 12",https://zh.wikipedia.org/wiki/2月12日,https://zh-yue.wikipedia.org/wiki/2月12號,https://kk.wikipedia.org/wiki/12 ақпан,https://en.wikipedia.org/wiki/February 12,,
Q2345,item,十二怒漢,十二怒汉,十二怒汉,十二怒漢,十二怒漢,"12 ашулы кісі (фильм, 1957)",12 Angry Men,1957年美國電影,1957年美国电影,1957年美国电影,1957年美國電影,,1957 drama film by Sidney Lumet,,Twelve Angry Men,https://zh.wikipedia.org/wiki/十二怒漢 (電影),https://zh-yue.wikipedia.org/wiki/十二怒漢,"https://kk.wikipedia.org/wiki/12 ашулы кісі (фильм, 1957)",https://en.wikipedia.org/wiki/12 Angry Men (1957 film),,
Q2362,item,2月28日,2月28日,2月28日,2月28日,2月28號,28 ақпан,February 28,日期,日期,日期,日期,日子,day of the year,二月二十八日,"28 February, February 28th, 28th of February, Feb 28",https://zh.wikipedia.org/wiki/2月28日,https://zh-yue.wikipedia.org/wiki/2月28號,https://kk.wikipedia.org/wiki/28 ақпан,https://en.wikipedia.org/wiki/February 28,,
Q2380,item,,,,,,,Altengamme,,,,,,"quarter in Hamburg, Germany",,,,,,https://en.wikipedia.org/wiki/Altengamme,,
Q2396,item,3月4日,3月4日,3月4日,3月4日,3月4號,4 наурыз,March 4,日期,日期,日期,日期,日子,day of the year,三月四日,"4 March, March 4th, 4th of March, Mar 4",https://zh.wikipedia.org/wiki/3月4日,https://zh-yue.wikipedia.org/wiki/3月4號,https://kk.wikipedia.org/wiki/4 наурыз,https://en.wikipedia.org/wiki/March 4,,
Q2397,item,3月10日,3月10日,3月10日,3月10日,3月10號,10 наурыз,March 10,日期,日期,日期,日期,日子,day of the year,三月十日,"10 March, March 10th, 10th of March, Mar 10",https://zh.wikipedia.org/wiki/3月10日,https://zh-yue.wikipedia.org/wiki/3月10號,https://kk.wikipedia.org/wiki/10 наурыз,https://en.wikipedia.org/wiki/March 10,,
Q2406,item,,,,,,,¿Dónde Están Corazón?,,,,,,single released by Enrique Iglesias,,,,,,https://en.wikipedia.org/wiki/¿Dónde Están Corazón?,,
Q2418,item,,,,,,,Reitbrook,,,,,,"suburb in the district Bergedorf, Germany",,Hamburg-Reitbrook,,,,https://en.wikipedia.org/wiki/Reitbrook,,
Q2423,item,雅罗斯拉夫尔,雅罗斯拉夫尔,雅罗斯拉夫尔,,雅羅斯拉夫爾,,Yaroslavl,俄罗斯城市,俄罗斯的城市,,,,"city in the Yaroslavl Oblast, Russia",,Jaroslav,https://zh.wikipedia.org/wiki/雅罗斯拉夫尔,https://zh-yue.wikipedia.org/wiki/雅羅斯拉夫爾,,https://en.wikipedia.org/wiki/Yaroslavl,,
Q2424,item,3月19日,3月19日,3月19日,3月19日,3月19號,19 наурыз,March 19,日期,日期,日期,日期,日子,day of the year,三月十九日,"19 March, March 19th, 19th of March, Mar 19",https://zh.wikipedia.org/wiki/3月19日,https://zh-yue.wikipedia.org/wiki/3月19號,https://kk.wikipedia.org/wiki/19 наурыз,https://en.wikipedia.org/wiki/March 19,,
Q2435,item,3月22日,3月22日,3月22日,3月22日,3月22號,22 наурыз,March 22,日期,日期,日期,日期,日子,day of the year,三月二十二日,"22 March, Mar 22, 3/22, March 22nd, 22nd of March",https://zh.wikipedia.org/wiki/3月22日,https://zh-yue.wikipedia.org/wiki/3月22號,https://kk.wikipedia.org/wiki/22 наурыз,https://en.wikipedia.org/wiki/March 22,,
Q2470,item,,,,,,,Heroes of Might and Magic V: Hammers of Fate,,,,,,first expansion pack to the video game Heroes of Might and Magic V,,Hammers of Fate,,,,https://en.wikipedia.org/wiki/Heroes of Might and Magic V: Hammers of Fate,,
Q2471,item,萨那,,,沙那,薩那,Сана,Sanaa,葉門法定首都,也门共和国首都,,,,capital city of Yemen,,"Sana, Ṣanʻāʼ, San'a', Ṣanʿāʾ",https://zh.wikipedia.org/wiki/萨那,https://zh-yue.wikipedia.org/wiki/薩那,https://kk.wikipedia.org/wiki/Сана (қала),https://en.wikipedia.org/wiki/Sanaa,,
Q2474,item,1970年,,,1970年,1970年,1970 жыл,1970,年,年份,年份,儒略曆或格里曆之年份,年,year,,"MCMLXX, nineteen seventy",https://zh.wikipedia.org/wiki/1970年,https://zh-yue.wikipedia.org/wiki/1970年,https://kk.wikipedia.org/wiki/1970 жыл,https://en.wikipedia.org/wiki/1970,,
Q2475,item,1971年,,,1971年,1971年,1971 жыл,1971,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1971年,https://zh-yue.wikipedia.org/wiki/1971年,https://kk.wikipedia.org/wiki/1971 жыл,https://en.wikipedia.org/wiki/1971,,
Q2477,item,1973年,,,1973年,1973年,1973 жыл,1973,年,年份,年份,儒略曆或格里曆之年份,年,year,,"MCMLXXIII, '73",https://zh.wikipedia.org/wiki/1973年,https://zh-yue.wikipedia.org/wiki/1973年,https://kk.wikipedia.org/wiki/1973 жыл,https://en.wikipedia.org/wiki/1973,,
Q2487,item,三十年戰爭,三十年战争,,三十年戰爭,三十年戰爭,Отыз жылдық соғыс,Thirty Years' War,17世纪前叶的一场欧洲战争,全欧参与的大规模国际战争,,,,war principally fought in Central Europe from 1618 to 1648,三十年宗教战争,The 30 years war,https://zh.wikipedia.org/wiki/三十年戰爭,https://zh-yue.wikipedia.org/wiki/三十年戰爭,https://kk.wikipedia.org/wiki/Отыз жылдық соғыс,https://en.wikipedia.org/wiki/Thirty Years' War,,
Q2496,item,路德维希·艾哈德,,,,,Людвиг Эрхард,Ludwig Erhard,經濟學者、第2任聯邦德國（西德）總理,德国政治家、经济学家,,,,Chancellor of West Germany (1963–1966),,Ludwig Wilhelm Erhard,https://zh.wikipedia.org/wiki/路德维希·艾哈德,,https://kk.wikipedia.org/wiki/Людвиг Эрхард,https://en.wikipedia.org/wiki/Ludwig Erhard,,
Q2498,item,4月13日,4月13日,4月13日,4月13日,4月13號,13 сәуір,April 13,日期,日期,日期,日期,日子,day of the year,四月十三日,"13 April, April 13th, 13th of April, Apr 13",https://zh.wikipedia.org/wiki/4月13日,https://zh-yue.wikipedia.org/wiki/4月13號,https://kk.wikipedia.org/wiki/13 сәуір,https://en.wikipedia.org/wiki/April 13,,
Q2515,item,特攻聯盟,,,,,,Kick-Ass,,,,,,comic book series,,,,,,https://en.wikipedia.org/wiki/Kick-Ass – The Dave Lizewski Years,,
Q2518,item,赫尔穆特·科尔,,,,希末·高爾,Гельмут Коль,Helmut Kohl,末任聯邦德國（西德）總理、首任德國聯邦總理,德国政治家，德国总理,,,,Chancellor of West Germany and reunified Germany (1930–2017),"科尔, 科爾","Helmut Josef Michael Kohl, Kohl",https://zh.wikipedia.org/wiki/赫尔穆特·科尔,https://zh-yue.wikipedia.org/wiki/希末·高爾,https://kk.wikipedia.org/wiki/Гельмут Коль,https://en.wikipedia.org/wiki/Helmut Kohl,,
Q2546,item,溴化钾,,,,,Калий бромиді,potassium bromide,化合物,离子化合物,化合物,化合物,化合物,chemical compound,,KBr,https://zh.wikipedia.org/wiki/溴化钾,,https://kk.wikipedia.org/wiki/Калий бромиді,https://en.wikipedia.org/wiki/Potassium bromide,,
Q2562,item,5月15日,5月15日,5月15日,5月15日,5月15號,15 мамыр,May 15,日期,日期,日期,日期,日子,day of the year,五月十五日,"15 May, May 15th, 15th of May",https://zh.wikipedia.org/wiki/5月15日,https://zh-yue.wikipedia.org/wiki/5月15號,https://kk.wikipedia.org/wiki/15 мамыр,https://en.wikipedia.org/wiki/May 15,,
Q2567,item,里夏德·馮·魏茨澤克,,,,,,Richard von Weizsäcker,德国政治人物（1920–2015）,德国联邦总统,,,,President of Germany from 1984 to 1994,,Richard Karl Freiherr von Weizsäcker,https://zh.wikipedia.org/wiki/里夏德·馮·魏茨澤克,,,https://en.wikipedia.org/wiki/Richard von Weizsäcker,,
Q2574,item,5月16日,5月16日,5月16日,5月16日,5月16號,16 мамыр,May 16,日期,日期,日期,日期,日子,day of the year,五月十六日,"16 May, May 16th, 16th of May",https://zh.wikipedia.org/wiki/5月16日,https://zh-yue.wikipedia.org/wiki/5月16號,https://kk.wikipedia.org/wiki/16 мамыр,https://en.wikipedia.org/wiki/May 16,,
Q2610,item,维利·斯多夫,,,,,Вилли Штоф,Willi Stoph,第2任民主德國（東德）部長會議主席,东德总理,,,,German politician (1914–1999),,Wilhelm Stoph,https://zh.wikipedia.org/wiki/维利·斯多夫,,https://kk.wikipedia.org/wiki/Вилли Штоф,https://en.wikipedia.org/wiki/Willi Stoph,,
Q2622,item,6月5日,6月5日,6月5日,6月5日,6月5號,5 маусым,June 5,日期,日期,日期,日期,日子,day of the year,六月五日,"5 June, June 5th, 5th of June, Jun 5",https://zh.wikipedia.org/wiki/6月5日,https://zh-yue.wikipedia.org/wiki/6月5號,https://kk.wikipedia.org/wiki/5 маусым,https://en.wikipedia.org/wiki/June 5,,
Q2636,item,12月22日,12月22日,12月22日,12月22日,12月22號,22 желтоқсан,December 22,日期,日期,日期,日期,日子,day of the year,十二月二十二日,"December 22nd, 22nd of December, 22 December, Dec 22",https://zh.wikipedia.org/wiki/12月22日,https://zh-yue.wikipedia.org/wiki/12月22號,https://kk.wikipedia.org/wiki/22 желтоқсан,https://en.wikipedia.org/wiki/December 22,,
Q2640,item,健神星,,,,健神星,(10) Гигея,10 Hygiea,小行星,主带小行星内第四大的小行星,小行星,,小行星,main-belt asteroid,,"(10) Hygiea, Hygiea",https://zh.wikipedia.org/wiki/健神星,https://zh-yue.wikipedia.org/wiki/健神星,https://kk.wikipedia.org/wiki/(10) Гигея,https://en.wikipedia.org/wiki/10 Hygiea,,астероид
Q2644,item,1968年,,,1968年,1968年,1968 жыл,1968,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1968年,https://zh-yue.wikipedia.org/wiki/1968年,https://kk.wikipedia.org/wiki/1968 жыл,https://en.wikipedia.org/wiki/1968,,
Q2650,item,1965年,,,1965年,1965年,1965 жыл,1965,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1965年,https://zh-yue.wikipedia.org/wiki/1965年,https://kk.wikipedia.org/wiki/1965 жыл,https://en.wikipedia.org/wiki/1965,,
Q2651,item,算术编码,,,,,,arithmetic coding,,一种无损数据压缩方法,,,,form of entropy encoding used in lossless data compression,,,https://zh.wikipedia.org/wiki/算术编码,,,https://en.wikipedia.org/wiki/Arithmetic coding,,
Q2662,item,6月25日,6月25日,6月25日,6月25日,6月25號,25 маусым,June 25,日期,日期,日期,日期,日子,day of the year,六月二十五日,"June 25th, 25th of June, 25 June, Jun 25",https://zh.wikipedia.org/wiki/6月25日,https://zh-yue.wikipedia.org/wiki/6月25號,https://kk.wikipedia.org/wiki/25 маусым,https://en.wikipedia.org/wiki/June 25,,
Q2668,item,6月23日,6月23日,6月23日,6月23日,6月23號,23 маусым,June 23,日期,日期,日期,日期,日子,day of the year,六月二十三日,"June 23rd, 23rd of June, 23 June, Jun 23",https://zh.wikipedia.org/wiki/6月23日,https://zh-yue.wikipedia.org/wiki/6月23號,https://kk.wikipedia.org/wiki/23 маусым,https://en.wikipedia.org/wiki/June 23,,
Q2674,item,巴勒莫足球俱樂部,,,,巴勒莫足球會,Палермо (футбол клубы),Palermo F.C.,,位于意大利西西里岛首府巴勒莫市的足球俱乐部,,,,"association football club in Palermo, Sicily, Italy",,"Societa di Calcio Palermo, Società di Calcio Palermo, Palermo Football Club, US Palermo, Palermo Società Sportiva Dilettantistica, S.S.D. Palermo, U.S. Città di Palermo, Palermo FC",https://zh.wikipedia.org/wiki/巴勒莫足球俱樂部,https://zh-yue.wikipedia.org/wiki/巴勒莫足球會,https://kk.wikipedia.org/wiki/Палермо (футбол клубы),https://en.wikipedia.org/wiki/Palermo FC,,
